date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:57:13	53/53	---M--	200	added ('OK')	image/gif	etag:%2235-4631221794740%22	https://mars.nasa.gov/layout/mepjpl/images/footerVL.gif	./SITES/Mars%20-%20NASA/mars.nasa.gov/layout/mepjpl/images/footerVL.gif	(from https://mars.nasa.gov/participate/funzone/)
21:57:14	183/183	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Feb%202019%2005:57:14%20GMT	http://www.nasa.gov/multimedia/guidelines/index.html	./SITES/Mars%20-%20NASA/www.nasa.gov/multimedia/guidelines/index.5d.delayed	(from https://mars.nasa.gov/participate/funzone/)
21:57:15	19891/19891	---MCZ	200	added ('OK')	text/html	date:Wed,%2027%20Feb%202019%2005:57:15%20GMT	https://mars.nasa.gov/ask-nasa-mars/	./SITES/Mars%20-%20NASA/mars.nasa.gov/ask-nasa-mars/index.html	(from https://mars.nasa.gov/participate/funzone/)
21:57:15	95828/95828	---MCZ	200	added ('OK')	text/html	date:Wed,%2027%20Feb%202019%2005:57:15%20GMT	https://mars.nasa.gov/sitemap/	./SITES/Mars%20-%20NASA/mars.nasa.gov/sitemap/index.html	(from https://mars.nasa.gov/participate/funzone/)
21:57:15	9115/9115	---M--	200	added ('OK')	text/html	etag:%2268f9d76cf7bbbcf7a63078900135d8d3%22	https://www.nasa.gov/multimedia/guidelines/index.html	./SITES/Mars%20-%20NASA/www.nasa.gov/multimedia/guidelines/index.html	(from https://mars.nasa.gov/participate/funzone/)
21:57:17	183/183	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Feb%202019%2005:57:16%20GMT	http://www.nasa.gov/robots.txt		(from https://mars.nasa.gov/participate/funzone/)
21:57:17	246/246	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Feb%202019%2005:57:17%20GMT	http://spaceplace.nasa.gov/robots.txt		(from https://mars.nasa.gov/participate/funzone/)
21:57:17	21852/21852	---MCZ	200	added ('OK')	text/html	date:Wed,%2027%20Feb%202019%2005:57:16%20GMT	https://mars.nasa.gov/feedback/	./SITES/Mars%20-%20NASA/mars.nasa.gov/feedback/index.html	(from https://mars.nasa.gov/participate/funzone/)
21:57:18	2446/2446	---M--	200	added ('OK')	text/plain	etag:W/%225c751c25-98e%22	http://www.exploratorium.edu/robots.txt		(from https://mars.nasa.gov/participate/funzone/)
21:57:19	183/183	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Feb%202019%2005:57:19%20GMT	http://mars.nasa.gov/robots.txt		(from https://mars.nasa.gov/participate/funzone/)
21:57:20	132/132	---M--	200	added ('OK')	text/plain	etag:%2284-44d3844d28fc0%22	http://phoenix.lpl.arizona.edu/robots.txt		(from https://mars.nasa.gov/participate/funzone/)
21:57:22	258/258	---M--	200	added ('OK')	text/plain	etag:%22df13dd7623158a313542347539cfe2e7%22	https://eyes.nasa.gov/robots.txt		(from https://mars.nasa.gov/participate/funzone/)
21:57:22	183/183	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Feb%202019%2005:57:22%20GMT	http://solarsystem.nasa.gov/robots.txt		(from https://mars.nasa.gov/participate/funzone/)
21:57:23	183/183	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Feb%202019%2005:57:23%20GMT	http://beamartian.jpl.nasa.gov/robots.txt		(from https://mars.nasa.gov/participate/funzone/)
21:57:24	183/183	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Feb%202019%2005:57:24%20GMT	http://www.usa.gov/robots.txt		(from https://mars.nasa.gov/participate/funzone/)
21:57:26	654/654	---M-Z	200	added ('OK')	text/plain	date:Mon,%2025%20Sep%202017%2018:36:28%20GMT	https://www.jpl.nasa.gov/robots.txt		(from https://mars.nasa.gov/participate/funzone/)
21:57:27	147/147	---M--	200	added ('OK')	text/plain	etag:%225312a5c9f90ed82638c37a36e9a69454%22	https://www.nasa.gov/robots.txt		(from https://mars.nasa.gov/participate/funzone/)
